x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.315000E+00,-11.292E-03,-4.990E-03,-3.767E-03,-33.912E-03
-1.310000E+00,+7.699E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.305000E+00,+4.901E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.300000E+00,-12.932E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.295000E+00,-10.279E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.290000E+00,+7.635E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.285000E+00,+5.110E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.280000E+00,-13.881E-03,-4.758E-03,-4.008E-03,-33.912E-03
-1.275000E+00,-10.842E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.270000E+00,+7.699E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.265000E+00,+4.515E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.260000E+00,-13.222E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.255000E+00,-10.198E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.250000E+00,+8.053E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.245000E+00,+4.612E-03,-4.758E-03,-3.807E-03,-33.912E-03
-1.240000E+00,-13.431E-03,-4.758E-03,-3.938E-03,-33.912E-03
-1.235000E+00,-10.359E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.230000E+00,+7.860E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.225000E+00,+4.435E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.220000E+00,-13.736E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.215000E+00,-10.070E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.210000E+00,+7.844E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.205000E+00,+4.193E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.200000E+00,-13.173E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.195000E+00,-9.877E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.190000E+00,+8.214E-03,-4.758E-03,-3.998E-03,-33.912E-03
-1.185000E+00,+4.354E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.180000E+00,-13.591E-03,-4.758E-03,-3.958E-03,-33.912E-03
-1.175000E+00,-9.636E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.170000E+00,+7.908E-03,-4.758E-03,-3.767E-03,-34.465E-03
-1.165000E+00,+4.403E-03,-4.758E-03,-3.767E-03,-34.816E-03
-1.160000E+00,-13.849E-03,-4.980E-03,-3.767E-03,-35.017E-03
-1.155000E+00,-9.796E-03,-4.758E-03,-3.767E-03,-33.962E-03
-1.150000E+00,+8.133E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.145000E+00,+4.274E-03,-4.758E-03,-3.858E-03,-33.912E-03
-1.140000E+00,-13.398E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.135000E+00,-9.555E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.130000E+00,+8.310E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.125000E+00,+4.033E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.120000E+00,-13.543E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.115000E+00,-9.716E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.110000E+00,+8.101E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.105000E+00,+4.049E-03,-4.758E-03,-3.858E-03,-33.912E-03
-1.100000E+00,-13.656E-03,-4.758E-03,-3.818E-03,-33.912E-03
-1.095000E+00,-9.845E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.090000E+00,+8.021E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.085000E+00,+3.952E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.080000E+00,-13.624E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.075000E+00,-9.475E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.070000E+00,+8.535E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.065000E+00,+4.049E-03,-5.010E-03,-3.767E-03,-33.912E-03
-1.060000E+00,-13.801E-03,-4.758E-03,-3.998E-03,-33.912E-03
-1.055000E+00,-9.394E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.050000E+00,+8.133E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.045000E+00,+3.695E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.040000E+00,-13.817E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.035000E+00,-9.459E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.030000E+00,+8.310E-03,-5.000E-03,-3.767E-03,-33.912E-03
-1.025000E+00,+3.631E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.020000E+00,-13.849E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.015000E+00,-9.314E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.010000E+00,+8.294E-03,-4.758E-03,-4.019E-03,-33.912E-03
-1.005000E+00,+3.663E-03,-4.758E-03,-3.767E-03,-33.912E-03
-1.000000E+00,-14.058E-03,-4.758E-03,-3.767E-03,-33.912E-03
-995.000E-03,-9.073E-03,-4.758E-03,-3.767E-03,-33.912E-03
