x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+1.600000E+00,-3.693E-03,-4.758E-03,-3.767E-03,-35.419E-03
+1.605000E+00,+9.975E-03,-4.919E-03,-3.767E-03,-35.168E-03
+1.610000E+00,+16.767E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.615000E+00,+1.034E-03,-4.839E-03,-3.767E-03,-35.168E-03
+1.620000E+00,-9.225E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.625000E+00,+4.186E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.630000E+00,+12.947E-03,-4.970E-03,-3.767E-03,-35.168E-03
+1.635000E+00,-1.288E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.640000E+00,-10.016E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.645000E+00,+4.128E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.650000E+00,+9.814E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.655000E+00,-8.421E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.660000E+00,-21.607E-03,-4.758E-03,-3.767E-03,-35.168E-03
+1.665000E+00,-11.393E-03,-4.829E-03,-3.767E-03,-35.168E-03
+1.670000E+00,-6.041E-03,-4.899E-03,-3.767E-03,-35.168E-03
+1.675000E+00,-19.710E-03,-4.909E-03,-3.767E-03,-35.168E-03
+1.680000E+00,-25.190E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.685000E+00,-9.444E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.690000E+00,-1.082E-03,-4.990E-03,-3.767E-03,-35.168E-03
+1.695000E+00,-16.526E-03,-5.010E-03,-3.767E-03,-35.168E-03
+1.700000E+00,-26.110E-03,-5.010E-03,-3.767E-03,-35.168E-03
